Date,Cases,Deaths,Recovered,Travel_history,Province,City
5/25/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kolai Pllas
5/25/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Battagram
5/25/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kohat
5/25/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Hangu
5/25/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Karak
5/25/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kurram
5/25/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Orakzai
5/25/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Bannu
5/25/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Lakki Marwat
5/25/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,North Waziristan
5/25/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Dera Ismail Khan
5/25/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Tank
5/25/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,South Waziristan
5/25/2020,443,2,614,Local - Social Contact,Sindh,Karachi
5/26/2020,151,1,0,Local - Social Contact,Islamabad Capital Territory,Islamabad
5/26/2020,0,1,0,Local - Social Contact,Gilgit-Baltistan,Gilgit
5/26/2020,1,0,0,Local - Social Contact,Gilgit-Baltistan,Shigar
5/26/2020,1,0,0,Local - Social Contact,Gilgit-Baltistan,Hunza
5/26/2020,0,0,1,Local - Social Contact,Gilgit-Baltistan,Ghizer
5/26/2020,0,0,8,Local - Social Contact,Gilgit-Baltistan,Astore
5/26/2020,60,2,19,Local - Social Contact,Khyber Pakhtunkhwa,Peshawar
5/26/2020,16,0,1,Local - Social Contact,Khyber Pakhtunkhwa,Charsadda
5/26/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Nowshera
5/26/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Khyber
5/26/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Mohmand
5/26/2020,2,0,3,Local - Social Contact,Khyber Pakhtunkhwa,Mardan
5/26/2020,4,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Swabi
5/26/2020,31,4,2,Local - Social Contact,Khyber Pakhtunkhwa,Swat
5/26/2020,2,0,5,Local - Social Contact,Khyber Pakhtunkhwa,Buner
5/26/2020,17,0,1,Local - Social Contact,Khyber Pakhtunkhwa,Dir Lower
5/26/2020,3,0,2,Local - Social Contact,Khyber Pakhtunkhwa,Dir Upper
5/26/2020,8,0,7,Local - Social Contact,Khyber Pakhtunkhwa,Shangla
5/26/2020,4,1,4,Local - Social Contact,Khyber Pakhtunkhwa,Malakand
5/26/2020,2,0,3,Local - Social Contact,Khyber Pakhtunkhwa,Chitral Lower
5/26/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Chitral Upper
5/26/2020,4,1,0,Local - Social Contact,Khyber Pakhtunkhwa,Bajaur
5/26/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Mansehra
5/26/2020,17,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Abbottabad
5/26/2020,3,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Haripur
5/26/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Tor Ghar
5/26/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kohistan Upper
5/26/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kohistan Lower
5/26/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kolai Pllas
5/26/2020,2,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Battagram
5/26/2020,0,0,2,Local - Social Contact,Khyber Pakhtunkhwa,Kohat
5/26/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Hangu
5/26/2020,4,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Karak
5/26/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kurram
5/26/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Orakzai
5/26/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Bannu
5/26/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Lakki Marwat
5/26/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,North Waziristan
5/26/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Dera Ismail Khan
5/26/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Tank
5/26/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,South Waziristan
5/26/2020,573,5,542,Local - Social Contact,Sindh,Karachi
5/27/2020,136,1,0,Local - Social Contact,Islamabad Capital Territory,Islamabad
5/27/2020,699,6,755,Local - Social Contact,Sindh,Karachi
5/27/2020,79,7,6,Local - Social Contact,Khyber Pakhtunkhwa,Peshawar
5/27/2020,2,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Charsadda
5/27/2020,5,0,5,Local - Social Contact,Khyber Pakhtunkhwa,Nowshera
5/27/2020,1,0,3,Local - Social Contact,Khyber Pakhtunkhwa,Khyber
5/27/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Mohmand
5/27/2020,7,0,12,Local - Social Contact,Khyber Pakhtunkhwa,Mardan
5/27/2020,4,0,3,Local - Social Contact,Khyber Pakhtunkhwa,Swabi
5/27/2020,1,1,0,Local - Social Contact,Khyber Pakhtunkhwa,Swat
5/27/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Buner
5/27/2020,10,0,1,Local - Social Contact,Khyber Pakhtunkhwa,Dir Lower
5/27/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Dir Upper
5/27/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Shangla
5/27/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Malakand
5/27/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Chitral Lower
5/27/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Chitral Upper
5/27/2020,14,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Bajaur
5/27/2020,26,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Mansehra
5/27/2020,6,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Abbottabad
5/27/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Haripur
5/27/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Tor Ghar
5/27/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kohistan Upper
5/27/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kohistan Lower
5/27/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kolai Pllas
5/27/2020,3,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Battagram
5/27/2020,4,1,0,Local - Social Contact,Khyber Pakhtunkhwa,Kohat
5/27/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Hangu
5/27/2020,6,0,5,Local - Social Contact,Khyber Pakhtunkhwa,Karak
5/27/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kurram
5/27/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Orakzai
5/27/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Bannu
5/27/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Lakki Marwat
5/27/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,North Waziristan
5/27/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Dera Ismail Khan
5/27/2020,0,0,1,Local - Social Contact,Khyber Pakhtunkhwa,Tank
5/27/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,South Waziristan
5/28/2020,871,5,1278,Local - Social Contact,Sindh,Karachi
5/28/2020,32,2,81,Local - Social Contact,Sindh,Hyderabad
5/28/2020,7,0,7,Local - Social Contact,Sindh,Jamshoro
5/28/2020,0,3,6,Local - Social Contact,Sindh,Badin
5/28/2020,1,0,14,Local - Social Contact,Sindh,Shaheed Benazirabad
5/28/2020,17,1,10,Local - Social Contact,Sindh,Naushero Feroz
5/28/2020,0,0,2,Local - Social Contact,Sindh,Sujawal
5/28/2020,10,0,1,Local - Social Contact,Sindh,Thatta
5/28/2020,4,1,17,Local - Social Contact,Sindh,Sanghar
5/28/2020,4,0,11,Local - Social Contact,Sindh,Tando M. Khan
5/28/2020,0,0,2,Local - Social Contact,Sindh,Tando Allahyar
5/28/2020,18,1,86,Local - Social Contact,Sindh,Ghotki
5/28/2020,19,0,57,Local - Social Contact,Sindh,Sukkur
5/28/2020,14,0,89,Local - Social Contact,Sindh,Khairpur
5/28/2020,20,0,73,Local - Social Contact,Sindh,Larkana
5/28/2020,2,0,3,Local - Social Contact,Sindh,Dadu
5/28/2020,31,0,37,Local - Social Contact,Sindh,Kambar Shahdadkot
5/28/2020,0,0,0,Local - Social Contact,Sindh,Matiari
5/28/2020,3,0,19,Local - Social Contact,Sindh,Kashmore
5/28/2020,10,1,9,Local - Social Contact,Sindh,Mirpur Khas
5/28/2020,0,0,1,Local - Social Contact,Sindh,Umerkot
5/28/2020,2,0,1,Local - Social Contact,Sindh,Tharparkar
5/28/2020,25,2,57,Local - Social Contact,Sindh,Shikarpur
5/28/2020,11,0,56,Local - Social Contact,Sindh,Jacobabad
5/28/2020,2,2,7,Local - Social Contact,Sindh,Other
5/28/2020,85,3,9,Local - Social Contact,Islamabad Capital Territory,Islamabad
5/28/2020,114,2,8,Local - Social Contact,Khyber Pakhtunkhwa,Peshawar
5/28/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Charsadda
5/28/2020,3,0,13,Local - Social Contact,Khyber Pakhtunkhwa,Nowshera
5/28/2020,23,0,1,Local - Social Contact,Khyber Pakhtunkhwa,Khyber
5/28/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Mohmand
5/28/2020,8,1,4,Local - Social Contact,Khyber Pakhtunkhwa,Mardan
5/28/2020,1,0,2,Local - Social Contact,Khyber Pakhtunkhwa,Swabi
5/28/2020,76,1,11,Local - Social Contact,Khyber Pakhtunkhwa,Swat
5/28/2020,6,0,3,Local - Social Contact,Khyber Pakhtunkhwa,Buner
5/28/2020,12,0,3,Local - Social Contact,Khyber Pakhtunkhwa,Dir Lower
5/28/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Dir Upper
5/28/2020,3,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Shangla
5/28/2020,20,1,4,Local - Social Contact,Khyber Pakhtunkhwa,Malakand
5/28/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Chitral Lower
5/28/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Chitral Upper
5/28/2020,7,0,2,Local - Social Contact,Khyber Pakhtunkhwa,Bajaur
5/28/2020,3,0,2,Local - Social Contact,Khyber Pakhtunkhwa,Mansehra
5/28/2020,12,1,2,Local - Social Contact,Khyber Pakhtunkhwa,Abbottabad
5/28/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Haripur
5/28/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Tor Ghar
5/28/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kohistan Upper
5/28/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kohistan Lower
5/28/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kolai Pllas
5/28/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Battagram
5/28/2020,1,1,0,Local - Social Contact,Khyber Pakhtunkhwa,Kohat
5/28/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Hangu
5/28/2020,1,0,1,Local - Social Contact,Khyber Pakhtunkhwa,Karak
5/28/2020,0,0,2,Local - Social Contact,Khyber Pakhtunkhwa,Kurram
5/28/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Orakzai
5/28/2020,0,0,1,Local - Social Contact,Khyber Pakhtunkhwa,Bannu
5/28/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Lakki Marwat
5/28/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,North Waziristan
5/28/2020,0,0,3,Local - Social Contact,Khyber Pakhtunkhwa,Dera Ismail Khan
5/28/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Tank
5/28/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,South Waziristan
5/29/2020,92,1,0,Local - Social Contact,islamabad Capital Territory,Islamabad
5/29/2020,1,0,0,Local - Social Contact,Gilgit-Baltistan,Hunza
5/29/2020,1,0,0,Local - Social Contact,Gilgit-Baltistan,Nagar
5/29/2020,2,0,0,Local - Social Contact,Gilgit-Baltistan,Skardu
5/29/2020,0,0,4,Local - Social Contact,Gilgit-Baltistan,Astore
5/29/2020,2,0,0,Local - Social Contact,Gilgit-Baltistan,Diamer
5/29/2020,83,5,8,Local - Social Contact,Khyber Pakhtunkhwa,Peshawar
5/29/2020,2,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Charsadda
5/29/2020,7,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Nowshera
5/29/2020,0,0,2,Local - Social Contact,Khyber Pakhtunkhwa,Khyber
5/29/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Mohmand
5/29/2020,0,1,1,Local - Social Contact,Khyber Pakhtunkhwa,Mardan
5/29/2020,0,0,1,Local - Social Contact,Khyber Pakhtunkhwa,Swabi
5/29/2020,40,2,5,Local - Social Contact,Khyber Pakhtunkhwa,Swat
5/29/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Buner
5/29/2020,7,0,5,Local - Social Contact,Khyber Pakhtunkhwa,Dir Lower
5/29/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Dir Upper
5/29/2020,21,0,8,Local - Social Contact,Khyber Pakhtunkhwa,Shangla
5/29/2020,0,1,0,Local - Social Contact,Khyber Pakhtunkhwa,Malakand
5/29/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Chitral Lower
5/29/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Chitral Upper
5/29/2020,1,3,0,Local - Social Contact,Khyber Pakhtunkhwa,Bajaur
5/29/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Mansehra
5/29/2020,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Abbottabad
5/29/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Haripur
5/29/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Tor Ghar
5/29/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kohistan Upper
5/29/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kohistan Lower
5/29/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kolai Pllas
5/29/2020,9,1,0,Local - Social Contact,Khyber Pakhtunkhwa,Battagram
5/29/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kohat
5/29/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Hangu
5/29/2020,1,0,1,Local - Social Contact,Khyber Pakhtunkhwa,Karak
5/29/2020,43,0,3,Local - Social Contact,Khyber Pakhtunkhwa,Kurram
5/29/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Orakzai
5/29/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Bannu
5/29/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Lakki Marwat
5/29/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,North Waziristan
5/29/2020,2,0,5,Local - Social Contact,Khyber Pakhtunkhwa,Dera Ismail Khan
5/29/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Tank
5/29/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,South Waziristan
5/29/2020,634,30,1431,Local - Social Contact,Sindh,Karachi
5/29/2020,37,0,28,Local - Social Contact,Sindh,Hyderabad
5/29/2020,10,0,6,Local - Social Contact,Sindh,Jamshoro
5/29/2020,7,0,1,Local - Social Contact,Sindh,Badin
5/29/2020,1,0,2,Local - Social Contact,Sindh,Shaheed Benazirabad
5/29/2020,1,0,0,Local - Social Contact,Sindh,Naushero Feroz
5/29/2020,0,0,0,Local - Social Contact,Sindh,Sujawal
5/29/2020,0,0,0,Local - Social Contact,Sindh,Thatta
5/29/2020,2,0,1,Local - Social Contact,Sindh,Sanghar
5/29/2020,1,0,1,Local - Social Contact,Sindh,Tando M. Khan
5/29/2020,0,0,-1,Local - Social Contact,Sindh,Tando Allahyar
5/29/2020,24,0,8,Local - Social Contact,Sindh,Ghotki
5/29/2020,31,0,6,Local - Social Contact,Sindh,Sukkur
5/29/2020,1,0,0,Local - Social Contact,Sindh,Khairpur
5/29/2020,23,0,30,Local - Social Contact,Sindh,Larkana
5/29/2020,4,0,1,Local - Social Contact,Sindh,Dadu
5/29/2020,0,0,23,Local - Social Contact,Sindh,Kambar Shahdadkot
5/29/2020,4,0,11,Local - Social Contact,Sindh,Matiari
5/29/2020,1,1,0,Local - Social Contact,Sindh,Kashmore
5/29/2020,2,0,2,Local - Social Contact,Sindh,Mirpur Khas
5/29/2020,3,0,-1,Local - Social Contact,Sindh,Umerkot
5/29/2020,0,0,1,Local - Social Contact,Sindh,Tharparkar
5/29/2020,7,0,8,Local - Social Contact,Sindh,Shikarpur
5/29/2020,10,0,1,Local - Social Contact,Sindh,Jacobabad
5/29/2020,1,0,1,Local - Social Contact,Sindh,Other
5/30/2020,226,4,8,Local - Social Contact,Islamabad Capital Territory,Islamabad
5/30/2020,0,1,0,Local - Social Contact,Gilgit-Baltistan,Gilgit
5/30/2020,2,0,0,Local - Social Contact,Gilgit-Baltistan,Skardu
5/30/2020,3,0,0,Local - Social Contact,Gilgit-Baltistan,Ghanche
5/30/2020,0,1,0,Local - Social Contact,Gilgit-Baltistan,Astore
5/30/2020,0,0,4,Local - Social Contact,Gilgit-Baltistan,Diamer
5/30/2020,0,0,3,Local - Social Contact,Gilgit-Baltistan,Gilgit
5/30/2020,6,0,0,Local - Social Contact,Gilgit-Baltistan,Nagar
5/30/2020,1,0,0,Local - Social Contact,Gilgit-Baltistan,Ghizer
5/30/2020,157,4,21,Local - Social Contact,Khyber Pakhtunkhwa,Peshawar
5/30/2020,28,1,3,Local - Social Contact,Khyber Pakhtunkhwa,Charsadda
5/30/2020,13,0,3,Local - Social Contact,Khyber Pakhtunkhwa,Nowshera
5/30/2020,28,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Khyber
5/30/2020,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Mohmand
5/30/2020,49,0,1,Local - Social Contact,Khyber Pakhtunkhwa,Mardan
5/30/2020,0,0,7,Local - Social Contact,Khyber Pakhtunkhwa,Swabi
5/30/2020,1,1,12,Local - Social Contact,Khyber Pakhtunkhwa,Swat
